order_id,customer_id,product_category,product_name,quantity,unit_price,total_amount,order_date,customer_age,customer_gender,customer_city
ORD_00008874,CUST_000069,Automotive,Car Accessories,1,371.94,371.94,2023-03-03,41,Female,北京
ORD_00008875,CUST_000288,Electronics,iPhone 14,2,2009.91,4019.82,2023-11-05,41,Male,上海
ORD_00008876,CUST_000737,Automotive,Car Cover,4,89.85,359.4,2023-09-13,33,Male,苏州
ORD_00008877,CUST_000836,Toys,Remote Car,2,56.71,113.42,2023-10-28,67,Female,郑州
ORD_00008878,CUST_001120,Electronics,AirPods,4,915.53,3662.12,2023-06-17,61,Male,天津
ORD_00008879,CUST_000698,Clothing,Sweater,1,271.98,271.98,2023-02-15,24,Female,苏州
ORD_00008880,CUST_001398,Health,Massage Gun,4,111.24,444.95,2023-12-01,37,Male,天津
ORD_00008881,CUST_001962,Health,Massage Gun,4,115.91,463.65,2023-03-07,69,Male,武汉
ORD_00008882,CUST_001316,Toys,Board Game,4,149.6,598.4,2023-09-17,68,Male,苏州
ORD_00008883,CUST_001017,Books,Python Programming,2,78.49,156.97,2023-11-07,58,Male,深圳
ORD_00008884,CUST_001705,Books,Data Science,3,31.11,93.32,2023-02-15,49,Female,深圳
ORD_00008885,CUST_001169,Beauty,Hair Dryer,2,107.76,215.51,2023-09-26,62,Female,天津
ORD_00008886,CUST_001026,Sports,Running Shoes,1,152.5,152.5,2023-12-08,26,Female,深圳
ORD_00008887,CUST_000731,Food,Snack Box,3,48.53,145.6,2023-09-16,61,Female,北京
ORD_00008888,CUST_001843,Toys,Puzzle,1,128.34,128.34,2023-08-15,46,Male,深圳
ORD_00008889,CUST_001748,Clothing,Dress,1,218.93,218.93,2023-12-23,64,Male,青岛
ORD_00008890,CUST_001642,Electronics,AirPods,3,807.26,2421.79,2023-05-15,57,Male,天津
ORD_00008891,CUST_000899,Beauty,Skincare Set,2,87.59,175.18,2023-07-02,22,Female,杭州
ORD_00008892,CUST_001281,Sports,Dumbbells,2,241.77,483.55,2023-04-05,65,Male,天津
ORD_00008893,CUST_001790,Electronics,AirPods,1,823.47,823.47,2023-04-06,63,Male,长沙
ORD_00008894,CUST_001166,Electronics,Gaming Laptop,1,918.43,918.43,2023-06-06,48,Male,广州
ORD_00008895,CUST_000261,Automotive,Tire Pump,2,424.9,849.79,2023-07-18,34,Male,北京
ORD_00008896,CUST_001060,Home & Garden,Garden Tools,5,291.15,1455.75,2023-03-24,29,Female,北京
ORD_00008897,CUST_000207,Clothing,Jeans,5,307.45,1537.25,2023-08-25,37,Female,长沙
ORD_00008898,CUST_001022,Books,Machine Learning,5,28.47,142.34,2023-06-29,28,Female,上海
ORD_00008899,CUST_000106,Food,Chocolate,2,68.12,136.25,2023-01-20,40,Male,上海
ORD_00008900,CUST_001108,Home & Garden,Sofa,3,113.23,339.69,2023-12-14,54,Female,杭州
ORD_00008901,CUST_000047,Books,Machine Learning,3,30.77,92.31,2023-08-20,61,Male,南京
ORD_00008902,CUST_001683,Home & Garden,Vacuum Cleaner,1,421.91,421.91,2023-08-23,69,Male,西安
ORD_00008903,CUST_001889,Books,AI Handbook,1,33.7,33.7,2023-12-27,63,Male,上海
ORD_00008904,CUST_000800,Health,Thermometer,1,236.15,236.15,2023-07-21,57,Female,长沙
ORD_00008905,CUST_000733,Electronics,AirPods,3,971.16,2913.49,2023-01-16,69,Male,苏州
ORD_00008906,CUST_001787,Clothing,Sneakers,5,24.88,124.4,2023-04-24,46,Male,上海
ORD_00008907,CUST_001983,Home & Garden,Vacuum Cleaner,1,391.68,391.68,2023-01-30,24,Female,青岛
ORD_00008908,CUST_000154,Toys,Action Figure,4,118.42,473.66,2023-12-29,53,Male,西安
ORD_00008909,CUST_001179,Books,Web Development,4,23.47,93.87,2023-02-18,47,Female,杭州
ORD_00008910,CUST_001748,Toys,Board Game,5,135.8,678.99,2023-09-19,64,Male,青岛
ORD_00008911,CUST_001909,Food,Snack Box,5,46.03,230.13,2023-05-04,40,Female,长沙
ORD_00008912,CUST_001025,Home & Garden,Garden Tools,5,280.22,1401.09,2023-09-16,61,Male,长沙
ORD_00008913,CUST_000818,Food,Snack Box,5,43.51,217.54,2023-07-13,69,Female,武汉
ORD_00008914,CUST_000117,Toys,Action Figure,3,156.67,470.0,2023-03-03,67,Female,郑州
ORD_00008915,CUST_001429,Clothing,Jeans,4,304.68,1218.73,2023-04-11,58,Male,深圳
ORD_00008916,CUST_001194,Beauty,Hair Dryer,3,133.89,401.68,2023-12-25,43,Female,南京
ORD_00008917,CUST_001919,Books,AI Handbook,2,30.89,61.79,2023-09-29,20,Female,重庆
ORD_00008918,CUST_001338,Electronics,Samsung Galaxy,3,4703.62,14110.85,2023-08-09,45,Male,广州
ORD_00008919,CUST_000067,Home & Garden,Sofa,4,135.18,540.72,2023-08-02,65,Female,深圳
ORD_00008920,CUST_000864,Books,AI Handbook,5,29.28,146.42,2023-02-06,29,Female,郑州
ORD_00008921,CUST_000411,Home & Garden,Sofa,4,114.38,457.54,2023-03-25,43,Female,长沙
ORD_00008922,CUST_001819,Automotive,Dash Cam,4,190.93,763.73,2023-12-08,43,Female,西安
ORD_00008923,CUST_000122,Clothing,Dress,5,171.77,858.84,2023-09-27,18,Male,北京
ORD_00008924,CUST_000419,Toys,Puzzle,3,132.82,398.45,2023-06-01,51,Female,西安
ORD_00008925,CUST_001673,Health,Massage Gun,2,127.82,255.64,2023-04-15,56,Male,苏州
ORD_00008926,CUST_000676,Automotive,Dash Cam,5,240.12,1200.62,2023-02-01,23,Female,长沙
ORD_00008927,CUST_001359,Electronics,iPad,4,3399.9,13599.58,2023-05-12,34,Male,西安
ORD_00008928,CUST_000483,Beauty,Face Mask,5,40.77,203.84,2023-12-29,51,Male,深圳
ORD_00008929,CUST_000150,Automotive,Car Accessories,2,273.52,547.04,2023-07-03,43,Male,广州
ORD_00008930,CUST_001942,Toys,Remote Car,5,51.43,257.17,2023-03-23,25,Female,南京
ORD_00008931,CUST_001853,Food,Snack Box,3,49.88,149.63,2023-03-15,21,Female,郑州
ORD_00008932,CUST_001440,Automotive,Dash Cam,4,242.7,970.81,2023-06-09,27,Female,武汉
ORD_00008933,CUST_001654,Electronics,MacBook Pro,1,4009.3,4009.3,2023-03-30,45,Male,广州
ORD_00008934,CUST_000709,Electronics,AirPods,5,962.06,4810.3,2023-03-25,67,Male,北京
ORD_00008935,CUST_001946,Sports,Basketball,1,127.0,127.0,2023-06-03,29,Male,杭州
ORD_00008936,CUST_001226,Automotive,Car Charger,5,248.67,1243.33,2023-07-06,18,Female,苏州
ORD_00008937,CUST_001255,Electronics,Gaming Laptop,5,856.22,4281.08,2023-06-17,22,Female,深圳
ORD_00008938,CUST_001818,Toys,Puzzle,2,132.67,265.34,2023-12-01,35,Female,天津
ORD_00008939,CUST_000981,Clothing,Dress,2,153.88,307.76,2023-12-21,45,Female,郑州
ORD_00008940,CUST_000555,Health,Massage Gun,1,104.07,104.07,2023-03-09,63,Male,长沙
ORD_00008941,CUST_000086,Clothing,T-Shirt,4,41.73,166.91,2023-05-13,66,Male,苏州
ORD_00008942,CUST_000073,Beauty,Face Mask,4,45.07,180.26,2023-10-20,35,Male,上海
ORD_00008943,CUST_001040,Books,Machine Learning,3,32.03,96.08,2023-12-20,23,Female,上海
ORD_00008944,CUST_001332,Sports,Running Shoes,1,133.81,133.81,2023-04-06,48,Male,郑州
ORD_00008945,CUST_000884,Beauty,Hair Dryer,2,133.44,266.88,2023-08-09,65,Male,郑州
ORD_00008946,CUST_000622,Automotive,Tire Pump,2,459.5,919.0,2023-09-28,29,Male,长沙
ORD_00008947,CUST_001741,Books,Machine Learning,5,23.5,117.48,2023-01-16,55,Male,西安
ORD_00008948,CUST_000044,Electronics,iPad,1,2602.86,2602.86,2023-11-26,66,Female,苏州
ORD_00008949,CUST_000054,Automotive,Car Cover,3,91.27,273.82,2023-02-05,37,Male,深圳
ORD_00008950,CUST_001602,Automotive,Car Accessories,2,335.72,671.43,2023-08-21,57,Female,深圳
ORD_00008951,CUST_000402,Toys,Action Figure,4,154.56,618.23,2023-06-19,55,Female,西安
ORD_00008952,CUST_001246,Sports,Dumbbells,4,289.27,1157.08,2023-02-15,53,Female,深圳
ORD_00008953,CUST_001397,Health,Protein Powder,1,308.07,308.07,2023-07-15,58,Female,重庆
ORD_00008954,CUST_001512,Electronics,Samsung Galaxy,1,5411.52,5411.52,2023-05-29,49,Male,南京
ORD_00008955,CUST_001132,Beauty,Hair Dryer,1,131.28,131.28,2023-10-11,38,Female,武汉
ORD_00008956,CUST_000107,Sports,Dumbbells,2,263.36,526.73,2023-12-24,19,Male,青岛
ORD_00008957,CUST_001569,Sports,Dumbbells,2,212.32,424.63,2023-01-14,28,Male,苏州
ORD_00008958,CUST_001425,Clothing,Dress,4,178.2,712.79,2023-08-11,42,Male,青岛
ORD_00008959,CUST_000881,Health,First Aid Kit,2,95.34,190.68,2023-03-31,36,Male,长沙
ORD_00008960,CUST_000875,Toys,Puzzle,4,115.12,460.49,2023-11-29,21,Female,广州
ORD_00008961,CUST_000283,Clothing,Jeans,3,266.83,800.49,2023-06-12,23,Male,深圳
ORD_00008962,CUST_000897,Clothing,Jeans,4,294.82,1179.28,2023-01-08,68,Female,重庆
ORD_00008963,CUST_001838,Food,Snack Box,5,51.59,257.96,2023-06-19,46,Male,南京
ORD_00008964,CUST_001851,Sports,Yoga Mat,2,208.4,416.79,2023-06-06,61,Male,重庆
ORD_00008965,CUST_000721,Books,Python Programming,3,79.11,237.32,2023-06-15,49,Male,郑州
ORD_00008966,CUST_000703,Beauty,Skincare Set,5,103.34,516.68,2023-09-21,41,Male,长沙
ORD_00008967,CUST_001881,Electronics,iPad,4,2997.23,11988.93,2023-05-16,43,Male,西安
ORD_00008968,CUST_000488,Books,Machine Learning,4,27.52,110.09,2023-10-29,58,Male,广州
ORD_00008969,CUST_000189,Food,Organic Tea,2,11.65,23.3,2023-10-06,58,Female,广州
ORD_00008970,CUST_000021,Books,Machine Learning,5,22.07,110.34,2023-10-29,31,Female,西安
ORD_00008971,CUST_000846,Automotive,Car Charger,3,232.97,698.92,2023-05-28,45,Male,上海
ORD_00008972,CUST_001542,Automotive,Car Accessories,3,339.83,1019.49,2023-07-06,43,Female,苏州
ORD_00008973,CUST_001625,Toys,Action Figure,4,126.51,506.05,2023-10-09,53,Female,深圳
ORD_00008974,CUST_001164,Electronics,MacBook Pro,3,3984.5,11953.5,2023-09-06,40,Female,郑州
ORD_00008975,CUST_001643,Electronics,iPhone 14,1,1986.36,1986.36,2023-01-10,38,Female,西安
ORD_00008976,CUST_001789,Health,Massage Gun,5,117.07,585.36,2023-08-25,22,Male,成都
ORD_00008977,CUST_000512,Electronics,iPad,2,2624.28,5248.56,2023-04-14,45,Female,天津
ORD_00008978,CUST_000157,Electronics,iPad,2,2850.32,5700.65,2023-11-20,66,Female,成都
ORD_00008979,CUST_000260,Beauty,Makeup Kit,1,131.0,131.0,2023-11-30,60,Female,长沙
ORD_00008980,CUST_000370,Home & Garden,Vacuum Cleaner,3,363.56,1090.67,2023-12-14,37,Male,苏州
ORD_00008981,CUST_000090,Home & Garden,Kitchen Set,1,514.74,514.74,2023-10-17,63,Female,广州
ORD_00008982,CUST_000717,Food,Chocolate,1,71.38,71.38,2023-02-22,59,Male,武汉
ORD_00008983,CUST_001342,Books,Web Development,4,24.49,97.96,2023-02-22,65,Female,郑州
ORD_00008984,CUST_000599,Clothing,Dress,2,163.03,326.05,2023-11-27,20,Male,广州
ORD_00008985,CUST_001242,Sports,Tennis Racket,2,422.92,845.84,2023-10-18,54,Male,杭州
ORD_00008986,CUST_000981,Health,Vitamins,5,34.82,174.09,2023-03-25,45,Female,郑州
ORD_00008987,CUST_000251,Health,Vitamins,5,33.61,168.05,2023-02-20,49,Male,重庆
ORD_00008988,CUST_000158,Electronics,AirPods,3,992.68,2978.03,2023-01-13,40,Female,杭州
ORD_00008989,CUST_000513,Toys,Action Figure,1,165.67,165.67,2023-09-16,65,Female,天津
ORD_00008990,CUST_000422,Beauty,Face Mask,5,48.3,241.49,2023-11-18,63,Male,苏州
ORD_00008991,CUST_001445,Automotive,Car Charger,3,228.52,685.57,2023-09-02,54,Female,成都
ORD_00008992,CUST_001666,Sports,Running Shoes,4,133.67,534.66,2023-07-15,59,Female,深圳
ORD_00008993,CUST_001839,Books,Machine Learning,1,25.3,25.3,2023-10-22,53,Male,上海
ORD_00008994,CUST_000909,Health,Thermometer,4,166.25,665.01,2023-08-20,45,Male,武汉
ORD_00008995,CUST_000620,Sports,Yoga Mat,4,210.37,841.46,2023-12-06,45,Male,杭州
ORD_00008996,CUST_001598,Toys,Puzzle,5,123.66,618.28,2023-01-02,45,Female,郑州
ORD_00008997,CUST_000600,Food,Honey,5,51.38,256.88,2023-09-22,52,Male,南京
ORD_00008998,CUST_000501,Toys,Board Game,2,149.81,299.63,2023-02-12,22,Female,上海
ORD_00008999,CUST_001829,Home & Garden,Coffee Maker,2,442.8,885.6,2023-02-17,53,Female,杭州
ORD_00009000,CUST_000654,Health,First Aid Kit,5,91.7,458.5,2023-05-08,29,Male,西安
ORD_00009001,CUST_001109,Toys,LEGO Set,5,24.93,124.64,2023-07-11,59,Male,广州
ORD_00009002,CUST_000214,Electronics,iPad,3,2674.43,8023.28,2023-08-26,66,Male,重庆
ORD_00009003,CUST_000710,Sports,Basketball,4,97.67,390.67,2023-10-11,52,Female,北京
ORD_00009004,CUST_001445,Food,Snack Box,4,45.72,182.89,2023-04-16,54,Female,成都
ORD_00009005,CUST_000996,Home & Garden,Coffee Maker,2,390.87,781.73,2023-02-16,63,Female,深圳
ORD_00009006,CUST_000161,Books,Data Science,2,26.27,52.54,2023-01-25,47,Female,郑州
ORD_00009007,CUST_001868,Clothing,Dress,2,219.59,439.18,2023-03-08,60,Female,广州
ORD_00009008,CUST_001724,Toys,Board Game,5,160.91,804.53,2023-04-10,65,Female,北京
ORD_00009009,CUST_000473,Home & Garden,Garden Tools,2,216.3,432.59,2023-04-29,37,Female,郑州
ORD_00009010,CUST_001520,Toys,Puzzle,5,141.62,708.08,2023-11-14,21,Male,深圳
ORD_00009011,CUST_000432,Clothing,Jeans,5,263.88,1319.38,2023-03-17,62,Male,西安
ORD_00009012,CUST_000763,Health,Massage Gun,2,118.87,237.74,2023-10-26,50,Female,郑州
ORD_00009013,CUST_001672,Automotive,Tire Pump,5,434.36,2171.78,2023-10-21,43,Female,长沙
ORD_00009014,CUST_000291,Electronics,MacBook Pro,1,4369.39,4369.39,2023-10-05,47,Male,广州
ORD_00009015,CUST_000482,Health,First Aid Kit,3,75.6,226.79,2023-02-01,41,Male,长沙
ORD_00009016,CUST_000902,Food,Honey,3,42.6,127.79,2023-02-14,21,Male,武汉
ORD_00009017,CUST_001566,Beauty,Perfume,4,17.3,69.22,2023-03-06,48,Male,长沙
ORD_00009018,CUST_001952,Clothing,Jeans,4,260.5,1042.01,2023-07-20,40,Female,上海
ORD_00009019,CUST_000044,Beauty,Face Mask,2,45.2,90.4,2023-07-09,66,Female,苏州
ORD_00009020,CUST_001713,Electronics,MacBook Pro,4,3475.82,13903.26,2023-04-23,29,Male,武汉
ORD_00009021,CUST_000554,Home & Garden,Coffee Maker,3,398.56,1195.67,2023-01-05,61,Male,成都
ORD_00009022,CUST_001205,Sports,Dumbbells,1,241.02,241.02,2023-09-29,44,Female,武汉
ORD_00009023,CUST_000616,Electronics,Gaming Laptop,2,774.3,1548.6,2023-12-01,58,Male,苏州
ORD_00009024,CUST_000123,Home & Garden,Coffee Maker,2,486.64,973.28,2023-07-22,64,Male,郑州
ORD_00009025,CUST_001751,Food,Snack Box,5,50.51,252.55,2023-07-18,18,Male,青岛
ORD_00009026,CUST_000787,Beauty,Face Mask,2,43.85,87.69,2023-11-08,52,Male,苏州
ORD_00009027,CUST_000039,Sports,Dumbbells,2,230.97,461.93,2023-10-15,32,Male,成都
ORD_00009028,CUST_000788,Beauty,Makeup Kit,5,126.86,634.28,2023-08-05,39,Female,杭州
ORD_00009029,CUST_000091,Books,Machine Learning,2,21.98,43.96,2023-08-06,50,Male,长沙
ORD_00009030,CUST_000422,Sports,Dumbbells,5,236.16,1180.8,2023-11-21,63,Male,苏州
ORD_00009031,CUST_000378,Health,Vitamins,5,27.28,136.41,2023-07-10,45,Female,郑州
ORD_00009032,CUST_000883,Toys,Action Figure,5,141.04,705.21,2023-05-12,48,Female,广州
ORD_00009033,CUST_000108,Health,Vitamins,2,34.24,68.48,2023-03-07,39,Male,重庆
ORD_00009034,CUST_000625,Electronics,MacBook Pro,4,3302.13,13208.52,2023-01-06,33,Female,重庆
ORD_00009035,CUST_001110,Automotive,Dash Cam,2,229.81,459.62,2023-06-16,40,Male,上海
ORD_00009036,CUST_000713,Electronics,Samsung Galaxy,5,5704.25,28521.26,2023-08-26,49,Female,西安
ORD_00009037,CUST_001864,Food,Chocolate,2,56.99,113.98,2023-11-17,49,Male,苏州
ORD_00009038,CUST_001546,Home & Garden,Sofa,5,157.57,787.86,2023-11-15,55,Female,长沙
ORD_00009039,CUST_001890,Books,AI Handbook,2,30.99,61.98,2023-06-20,41,Male,重庆
ORD_00009040,CUST_001660,Automotive,Dash Cam,2,246.94,493.88,2023-02-03,29,Female,青岛
ORD_00009041,CUST_001211,Books,Data Science,1,29.9,29.9,2023-09-29,36,Female,杭州
ORD_00009042,CUST_001551,Electronics,Samsung Galaxy,2,4412.73,8825.45,2023-03-17,32,Female,武汉
ORD_00009043,CUST_000699,Health,Massage Gun,3,89.29,267.88,2023-02-04,62,Female,天津
ORD_00009044,CUST_001699,Food,Snack Box,3,46.27,138.81,2023-11-01,57,Female,苏州
ORD_00009045,CUST_000889,Beauty,Skincare Set,1,110.94,110.94,2023-06-02,21,Female,青岛
ORD_00009046,CUST_001603,Health,Massage Gun,5,119.54,597.68,2023-02-10,25,Male,重庆
ORD_00009047,CUST_001902,Automotive,Car Charger,1,185.8,185.8,2023-05-22,63,Male,苏州
ORD_00009048,CUST_001541,Electronics,iPad,5,3349.62,16748.08,2023-03-29,61,Female,北京
ORD_00009049,CUST_001654,Clothing,T-Shirt,3,32.95,98.84,2023-01-12,45,Male,广州
ORD_00009050,CUST_001134,Sports,Dumbbells,3,242.41,727.23,2023-07-16,37,Male,重庆
ORD_00009051,CUST_001951,Health,Massage Gun,1,102.36,102.36,2023-07-20,28,Male,西安
ORD_00009052,CUST_001910,Health,Protein Powder,2,307.82,615.65,2023-10-29,37,Female,西安
ORD_00009053,CUST_000589,Toys,Action Figure,3,137.95,413.85,2023-04-09,23,Female,重庆
ORD_00009054,CUST_000950,Beauty,Skincare Set,5,128.34,641.71,2023-01-22,56,Female,西安
ORD_00009055,CUST_001173,Health,Massage Gun,4,120.75,483.01,2023-03-06,19,Female,成都
ORD_00009056,CUST_001164,Automotive,Car Cover,4,107.89,431.58,2023-01-29,40,Female,郑州
ORD_00009057,CUST_001063,Books,AI Handbook,1,31.3,31.3,2023-07-31,63,Male,长沙
ORD_00009058,CUST_000333,Sports,Dumbbells,3,274.49,823.47,2023-06-02,30,Male,深圳
ORD_00009059,CUST_000958,Automotive,Car Charger,5,182.81,914.04,2023-06-17,37,Female,上海
ORD_00009060,CUST_001894,Books,Web Development,5,21.54,107.69,2023-03-15,53,Female,北京
ORD_00009061,CUST_000271,Electronics,iPhone 14,3,1983.43,5950.28,2023-01-16,54,Male,武汉
ORD_00009062,CUST_000575,Automotive,Car Accessories,4,344.75,1379.0,2023-02-11,27,Female,上海
ORD_00009063,CUST_001398,Home & Garden,Coffee Maker,1,468.53,468.53,2023-01-06,37,Male,天津
ORD_00009064,CUST_000176,Books,Web Development,3,24.1,72.29,2023-12-27,61,Female,南京
ORD_00009065,CUST_001580,Toys,Action Figure,1,149.18,149.18,2023-04-10,51,Male,杭州
ORD_00009066,CUST_000606,Home & Garden,Sofa,2,155.29,310.58,2023-08-27,49,Female,重庆
ORD_00009067,CUST_001170,Sports,Tennis Racket,2,418.21,836.42,2023-04-25,55,Male,成都
ORD_00009068,CUST_000080,Food,Snack Box,4,43.82,175.28,2023-06-28,63,Female,南京
ORD_00009069,CUST_000562,Sports,Yoga Mat,5,206.11,1030.54,2023-09-17,61,Male,西安
ORD_00009070,CUST_000551,Health,Vitamins,2,24.36,48.73,2023-10-18,55,Male,长沙
ORD_00009071,CUST_000514,Automotive,Tire Pump,4,424.62,1698.46,2023-11-21,62,Female,重庆
ORD_00009072,CUST_001338,Automotive,Car Accessories,5,296.29,1481.44,2023-12-09,45,Male,广州
ORD_00009073,CUST_001581,Food,Chocolate,3,66.78,200.35,2023-05-22,22,Female,苏州
ORD_00009074,CUST_000026,Clothing,Jeans,5,278.41,1392.04,2023-01-25,62,Female,长沙
ORD_00009075,CUST_000629,Toys,Remote Car,2,62.71,125.41,2023-02-22,37,Male,天津
ORD_00009076,CUST_001354,Home & Garden,Kitchen Set,4,416.42,1665.7,2023-12-05,53,Female,青岛
ORD_00009077,CUST_001713,Books,AI Handbook,3,39.76,119.28,2023-12-04,29,Male,武汉
ORD_00009078,CUST_001736,Clothing,Sweater,3,277.39,832.18,2023-08-01,40,Female,成都
ORD_00009079,CUST_000909,Beauty,Perfume,3,19.56,58.68,2023-03-05,45,Male,武汉
ORD_00009080,CUST_000036,Beauty,Makeup Kit,3,123.99,371.96,2023-12-12,56,Male,天津
ORD_00009081,CUST_000019,Beauty,Perfume,5,21.93,109.63,2023-10-21,54,Female,广州
ORD_00009082,CUST_000076,Sports,Running Shoes,5,164.31,821.54,2023-05-17,50,Female,深圳
ORD_00009083,CUST_000984,Food,Coffee Beans,2,19.26,38.52,2023-03-28,35,Female,西安
ORD_00009084,CUST_001730,Toys,Puzzle,2,133.23,266.46,2023-12-23,69,Female,西安
ORD_00009085,CUST_000447,Sports,Basketball,5,110.66,553.29,2023-01-28,29,Male,重庆
ORD_00009086,CUST_000120,Food,Organic Tea,5,15.78,78.92,2023-11-05,43,Male,杭州
ORD_00009087,CUST_001923,Electronics,Gaming Laptop,4,1023.76,4095.05,2023-06-07,20,Female,杭州
ORD_00009088,CUST_000567,Food,Snack Box,3,54.86,164.57,2023-04-04,35,Female,上海
ORD_00009089,CUST_001130,Home & Garden,Kitchen Set,3,459.74,1379.23,2023-12-13,44,Female,天津
ORD_00009090,CUST_001953,Electronics,AirPods,4,966.54,3866.14,2023-04-22,45,Female,西安
ORD_00009091,CUST_000903,Clothing,Sweater,2,311.4,622.8,2023-03-24,67,Female,成都
ORD_00009092,CUST_000529,Automotive,Car Cover,5,82.77,413.86,2023-01-11,54,Male,深圳
ORD_00009093,CUST_001612,Home & Garden,Coffee Maker,1,432.13,432.13,2023-03-29,32,Female,郑州
ORD_00009094,CUST_000532,Beauty,Face Mask,2,37.58,75.17,2023-04-01,29,Male,重庆
ORD_00009095,CUST_000261,Books,Machine Learning,5,24.11,120.55,2023-09-10,34,Male,北京
ORD_00009096,CUST_001291,Clothing,Sweater,1,326.22,326.22,2023-06-27,47,Female,武汉
ORD_00009097,CUST_000301,Food,Snack Box,1,51.57,51.57,2023-06-22,27,Female,重庆
ORD_00009098,CUST_001344,Electronics,iPad,5,2904.52,14522.61,2023-08-08,53,Female,成都
ORD_00009099,CUST_000477,Clothing,Jeans,4,239.39,957.56,2023-09-05,63,Male,青岛
ORD_00009100,CUST_001341,Electronics,MacBook Pro,3,3003.83,9011.49,2023-04-02,47,Male,西安
ORD_00009101,CUST_000378,Health,Protein Powder,1,247.31,247.31,2023-01-24,45,Female,郑州
ORD_00009102,CUST_001038,Beauty,Makeup Kit,5,137.08,685.41,2023-10-13,51,Male,西安
ORD_00009103,CUST_001188,Home & Garden,Kitchen Set,1,459.01,459.01,2023-12-07,30,Female,成都
ORD_00009104,CUST_000086,Toys,Puzzle,3,117.64,352.92,2023-12-18,66,Male,苏州
ORD_00009105,CUST_001470,Books,Machine Learning,3,31.64,94.92,2023-08-06,56,Male,南京
ORD_00009106,CUST_000125,Health,Thermometer,3,223.84,671.53,2023-09-07,18,Female,武汉
ORD_00009107,CUST_000531,Books,AI Handbook,2,28.1,56.2,2023-10-12,21,Male,北京
ORD_00009108,CUST_000034,Health,Protein Powder,1,293.28,293.28,2023-10-28,50,Male,天津
ORD_00009109,CUST_001731,Sports,Running Shoes,1,171.3,171.3,2023-03-16,38,Female,重庆
ORD_00009110,CUST_001107,Health,Thermometer,3,185.28,555.85,2023-07-09,32,Female,重庆
ORD_00009111,CUST_000092,Food,Chocolate,5,83.09,415.43,2023-03-25,38,Male,北京
ORD_00009112,CUST_000481,Sports,Running Shoes,3,149.41,448.22,2023-12-21,56,Female,郑州
ORD_00009113,CUST_000224,Electronics,AirPods,5,711.1,3555.5,2023-08-09,18,Female,长沙
ORD_00009114,CUST_001039,Beauty,Makeup Kit,5,136.03,680.17,2023-12-08,18,Male,南京
ORD_00009115,CUST_000232,Toys,LEGO Set,1,26.35,26.35,2023-06-23,40,Female,杭州
ORD_00009116,CUST_000159,Books,Web Development,3,29.95,89.86,2023-03-12,29,Male,长沙
ORD_00009117,CUST_000418,Home & Garden,Kitchen Set,3,425.08,1275.23,2023-08-31,48,Female,成都
ORD_00009118,CUST_001169,Sports,Yoga Mat,2,217.16,434.33,2023-08-08,62,Female,天津
ORD_00009119,CUST_001699,Health,Protein Powder,1,226.31,226.31,2023-08-21,57,Female,苏州
ORD_00009120,CUST_000852,Electronics,AirPods,1,770.65,770.65,2023-09-02,20,Male,广州
ORD_00009121,CUST_001315,Beauty,Skincare Set,4,114.05,456.21,2023-03-13,22,Female,成都
ORD_00009122,CUST_001794,Home & Garden,Vacuum Cleaner,2,362.57,725.15,2023-12-29,37,Male,成都
ORD_00009123,CUST_000294,Electronics,Samsung Galaxy,3,5052.87,15158.6,2023-01-08,22,Male,南京
ORD_00009124,CUST_000669,Food,Chocolate,3,64.89,194.67,2023-09-16,32,Female,苏州
ORD_00009125,CUST_001615,Sports,Yoga Mat,5,191.42,957.08,2023-10-31,47,Male,郑州
ORD_00009126,CUST_000687,Sports,Basketball,1,143.31,143.31,2023-05-24,31,Female,杭州
ORD_00009127,CUST_001838,Food,Honey,1,55.83,55.83,2023-01-18,46,Male,南京
ORD_00009128,CUST_000768,Beauty,Hair Dryer,2,111.12,222.24,2023-11-30,38,Male,西安
ORD_00009129,CUST_001931,Home & Garden,Vacuum Cleaner,2,386.02,772.05,2023-09-26,25,Male,重庆
ORD_00009130,CUST_001274,Electronics,Samsung Galaxy,1,4914.35,4914.35,2023-09-27,30,Male,广州
ORD_00009131,CUST_000329,Sports,Yoga Mat,1,180.21,180.21,2023-09-26,50,Female,天津
ORD_00009132,CUST_000092,Home & Garden,Vacuum Cleaner,1,424.43,424.43,2023-05-01,38,Male,北京
ORD_00009133,CUST_001906,Clothing,Jacket,5,196.14,980.7,2023-10-29,31,Male,北京
ORD_00009134,CUST_001868,Food,Organic Tea,4,14.6,58.39,2023-07-08,60,Female,广州
ORD_00009135,CUST_000053,Clothing,T-Shirt,1,41.22,41.22,2023-11-16,23,Female,广州
ORD_00009136,CUST_001248,Books,Data Science,3,30.72,92.17,2023-10-13,25,Female,西安
ORD_00009137,CUST_001655,Home & Garden,Kitchen Set,3,531.63,1594.9,2023-01-23,45,Female,南京
ORD_00009138,CUST_001047,Health,Thermometer,4,215.94,863.78,2023-04-26,55,Female,北京
ORD_00009139,CUST_001600,Automotive,Car Charger,1,185.74,185.74,2023-04-25,66,Male,深圳
ORD_00009140,CUST_001041,Automotive,Tire Pump,1,435.04,435.04,2023-06-04,34,Male,南京
ORD_00009141,CUST_001191,Health,Thermometer,5,244.34,1221.69,2023-10-31,51,Female,西安
ORD_00009142,CUST_000705,Books,Data Science,5,30.7,153.5,2023-08-10,43,Male,深圳
